编号,最近一次使用消费券的折扣,历史使用优惠券折扣的最大值,历史购买总次数,最近一次消费金额,历史消费金额的平均值,历史使用优惠券的频率,历史使用优惠券的总次数,历史购买产品数量,Action,next.1,next.2,next.3,next.4,next.5,next.6,next.7,next.8,Reward
257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,136.0,136.0,1.0,1.0,2.0,136.0
257.0,1.0,1.0,1.0,136.0,136.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,209.0,172.5,1.0,2.0,3.0,209.0
257.0,0.0,1.0,2.0,209.0,172.5,1.0,2.0,3.0,2.0,2.0,2.0,3.0,111.9,152.29999999999998,1.0,3.0,4.0,111.9
258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,177.88,177.88,1.0,1.0,3.0,177.88
259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,208.0,208.0,1.0,1.0,1.0,208.0
265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
265.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,68.0,68.0,2.0,2.0,1.0,68.0
265.0,1.0,3.0,1.0,68.0,68.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,68.0,68.0,1.5,3.0,2.0,68.0
265.0,1.0,3.0,2.0,68.0,68.0,1.5,3.0,2.0,1.0,1.0,3.0,3.0,137.93,91.31,1.3333333333333333,4.0,3.0,137.93
265.0,1.0,3.0,3.0,137.93,91.31,1.3333333333333333,4.0,3.0,1.0,1.0,3.0,4.0,68.0,85.4825,1.25,5.0,4.0,68.0
266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
266.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,68.0,68.0,2.0,2.0,1.0,0.0
267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,96.81,96.81,1.0,1.0,1.0,96.81
267.0,2.0,2.0,1.0,96.81,96.81,1.0,1.0,1.0,3.0,3.0,3.0,2.0,190.1,143.45499999999998,1.0,2.0,2.0,190.1
267.0,3.0,3.0,2.0,190.1,143.45499999999998,1.0,2.0,2.0,0.0,0.0,3.0,3.0,527.0,271.30333333333334,1.0,3.0,4.0,527.0
267.0,0.0,3.0,3.0,527.0,271.30333333333334,1.0,3.0,4.0,3.0,3.0,3.0,4.0,138.0,237.9775,1.0,4.0,5.0,138.0
268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,99.8
268.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,1.0,1.0,2.0,2.0,136.0,117.9,1.0,2.0,3.0,136.0
268.0,1.0,2.0,2.0,136.0,117.9,1.0,2.0,3.0,3.0,3.0,3.0,2.0,136.0,117.9,1.5,3.0,3.0,0.0
268.0,3.0,3.0,2.0,136.0,117.9,1.5,3.0,3.0,2.0,2.0,3.0,3.0,263.94,166.58,1.3333333333333333,4.0,4.0,263.94
268.0,2.0,3.0,3.0,263.94,166.58,1.3333333333333333,4.0,4.0,3.0,3.0,3.0,4.0,99.0,149.685,1.25,5.0,5.0,99.0
268.0,3.0,3.0,4.0,99.0,149.685,1.25,5.0,5.0,2.0,2.0,3.0,5.0,99.8,139.708,1.2,6.0,6.0,99.8
269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.0,209.0,1.0,1.0,1.0,209.0
269.0,0.0,0.0,1.0,209.0,209.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,68.0,138.5,1.0,2.0,2.0,68.0
269.0,1.0,1.0,2.0,68.0,138.5,1.0,2.0,2.0,1.0,1.0,1.0,3.0,80.39,119.13,1.0,3.0,3.0,80.39
269.0,1.0,1.0,3.0,80.39,119.13,1.0,3.0,3.0,3.0,3.0,3.0,4.0,116.16,118.38749999999999,1.0,4.0,4.0,116.16
270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,83.54,83.54,1.0,1.0,1.0,83.54
270.0,2.0,2.0,1.0,83.54,83.54,1.0,1.0,1.0,2.0,2.0,2.0,2.0,99.8,91.67,1.0,2.0,2.0,99.8
271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
271.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,28.4,48.2,1.0,2.0,3.0,28.4
271.0,1.0,1.0,2.0,28.4,48.2,1.0,2.0,3.0,2.0,2.0,2.0,3.0,96.81,64.40333333333334,1.0,3.0,4.0,96.81
273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
273.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,133.86,100.93,1.0,2.0,2.0,133.86
273.0,3.0,3.0,2.0,133.86,100.93,1.0,2.0,2.0,1.0,1.0,3.0,3.0,231.77,144.54333333333332,1.0,3.0,19.0,231.77
276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
276.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,115.7,115.7,2.0,2.0,1.0,115.7
276.0,3.0,3.0,1.0,115.7,115.7,2.0,2.0,1.0,1.0,1.0,3.0,2.0,208.0,161.85,1.5,3.0,2.0,208.0
277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,67.02,67.02,1.0,1.0,1.0,67.02
277.0,1.0,1.0,1.0,67.02,67.02,1.0,1.0,1.0,3.0,3.0,3.0,2.0,138.0,102.50999999999999,1.0,2.0,2.0,138.0
277.0,3.0,3.0,2.0,138.0,102.50999999999999,1.0,2.0,2.0,1.0,1.0,3.0,3.0,68.0,91.00666666666666,1.0,3.0,3.0,68.0
278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,333.96,333.96,1.0,1.0,1.0,333.96
278.0,0.0,0.0,1.0,333.96,333.96,1.0,1.0,1.0,0.0,0.0,0.0,2.0,39.9,186.92999999999998,0.5,1.0,2.0,39.9
279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
279.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,138.0,138.0,2.0,2.0,1.0,0.0
280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,114.86,114.86,1.0,1.0,1.0,114.86
283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,133.86,133.86,1.0,1.0,1.0,133.86
285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.0,209.0,1.0,1.0,1.0,209.0
286.0,0.0,0.0,1.0,209.0,209.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,38.71,123.855,1.0,2.0,2.0,38.71
288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
295.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,276.0,207.0,1.0,2.0,3.0,276.0
295.0,1.0,3.0,2.0,276.0,207.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,276.0,207.0,1.5,3.0,3.0,0.0
295.0,3.0,3.0,2.0,276.0,207.0,1.5,3.0,3.0,1.0,1.0,3.0,3.0,65.96,159.98666666666665,1.3333333333333333,4.0,4.0,65.96
295.0,1.0,3.0,3.0,65.96,159.98666666666665,1.3333333333333333,4.0,4.0,1.0,1.0,3.0,4.0,208.0,171.99,1.25,5.0,5.0,208.0
295.0,1.0,3.0,4.0,208.0,171.99,1.25,5.0,5.0,1.0,1.0,3.0,5.0,136.0,164.792,1.2,6.0,7.0,136.0
295.0,1.0,3.0,5.0,136.0,164.792,1.2,6.0,7.0,2.0,2.0,3.0,6.0,155.76,163.28666666666666,1.1666666666666667,7.0,9.0,155.76
295.0,2.0,3.0,6.0,155.76,163.28666666666666,1.1666666666666667,7.0,9.0,1.0,1.0,3.0,7.0,68.0,149.67428571428573,1.1428571428571428,8.0,10.0,68.0
295.0,1.0,3.0,7.0,68.0,149.67428571428573,1.1428571428571428,8.0,10.0,3.0,3.0,3.0,8.0,133.86,147.6975,1.125,9.0,11.0,133.86
295.0,3.0,3.0,8.0,133.86,147.6975,1.125,9.0,11.0,1.0,1.0,3.0,9.0,138.0,146.62,1.1111111111111112,10.0,12.0,138.0
295.0,1.0,3.0,9.0,138.0,146.62,1.1111111111111112,10.0,12.0,1.0,1.0,3.0,10.0,190.39,150.99699999999999,1.1,11.0,13.0,190.39
295.0,1.0,3.0,10.0,190.39,150.99699999999999,1.1,11.0,13.0,3.0,3.0,3.0,11.0,211.39,156.4872727272727,1.0909090909090908,12.0,15.0,211.39
295.0,3.0,3.0,11.0,211.39,156.4872727272727,1.0909090909090908,12.0,15.0,3.0,3.0,3.0,12.0,138.0,154.94666666666663,1.0833333333333333,13.0,16.0,138.0
295.0,3.0,3.0,12.0,138.0,154.94666666666663,1.0833333333333333,13.0,16.0,1.0,1.0,3.0,13.0,65.96,148.10153846153844,1.0769230769230769,14.0,17.0,65.96
295.0,1.0,3.0,13.0,65.96,148.10153846153844,1.0769230769230769,14.0,17.0,2.0,2.0,3.0,14.0,80.52,143.2742857142857,1.0714285714285714,15.0,18.0,80.52
295.0,2.0,3.0,14.0,80.52,143.2742857142857,1.0714285714285714,15.0,18.0,2.0,2.0,3.0,15.0,143.58,143.29466666666664,1.0666666666666667,16.0,20.0,143.58
295.0,2.0,3.0,15.0,143.58,143.29466666666664,1.0666666666666667,16.0,20.0,0.0,0.0,3.0,16.0,325.56,154.68624999999997,1.0625,17.0,21.0,325.56
295.0,0.0,3.0,16.0,325.56,154.68624999999997,1.0625,17.0,21.0,2.0,2.0,3.0,17.0,86.23,150.65941176470585,1.0588235294117647,18.0,22.0,86.23
295.0,2.0,3.0,17.0,86.23,150.65941176470585,1.0588235294117647,18.0,22.0,2.0,2.0,3.0,18.0,99.8,147.83388888888888,1.0555555555555556,19.0,23.0,99.8
295.0,2.0,3.0,18.0,99.8,147.83388888888888,1.0555555555555556,19.0,23.0,3.0,3.0,3.0,19.0,116.21,146.16947368421052,1.0526315789473684,20.0,25.0,116.21
295.0,3.0,3.0,19.0,116.21,146.16947368421052,1.0526315789473684,20.0,25.0,1.0,1.0,3.0,20.0,68.0,142.261,1.05,21.0,26.0,68.0
295.0,1.0,3.0,20.0,68.0,142.261,1.05,21.0,26.0,2.0,2.0,3.0,21.0,55.3,138.12,1.0476190476190477,22.0,27.0,55.3
295.0,2.0,3.0,21.0,55.3,138.12,1.0476190476190477,22.0,27.0,2.0,2.0,3.0,22.0,96.81,136.24227272727273,1.0454545454545454,23.0,28.0,96.81
295.0,2.0,3.0,22.0,96.81,136.24227272727273,1.0454545454545454,23.0,28.0,1.0,1.0,3.0,23.0,68.0,133.27521739130435,1.0434782608695652,24.0,29.0,68.0
295.0,1.0,3.0,23.0,68.0,133.27521739130435,1.0434782608695652,24.0,29.0,3.0,3.0,3.0,24.0,111.64,132.37375,1.0416666666666667,25.0,30.0,111.64
295.0,3.0,3.0,24.0,111.64,132.37375,1.0416666666666667,25.0,30.0,3.0,3.0,3.0,25.0,119.8,131.8708,1.04,26.0,32.0,119.8
295.0,3.0,3.0,25.0,119.8,131.8708,1.04,26.0,32.0,2.0,2.0,3.0,26.0,318.0,139.0296153846154,1.0384615384615385,27.0,33.0,318.0
295.0,2.0,3.0,26.0,318.0,139.0296153846154,1.0384615384615385,27.0,33.0,3.0,3.0,3.0,26.0,318.0,139.0296153846154,1.0769230769230769,28.0,33.0,0.0
295.0,3.0,3.0,26.0,318.0,139.0296153846154,1.0769230769230769,28.0,33.0,3.0,3.0,3.0,26.0,318.0,139.0296153846154,1.1153846153846154,29.0,33.0,0.0
295.0,3.0,3.0,26.0,318.0,139.0296153846154,1.1153846153846154,29.0,33.0,2.0,2.0,3.0,27.0,99.8,137.57666666666668,1.1111111111111112,30.0,34.0,99.8
295.0,2.0,3.0,27.0,99.8,137.57666666666668,1.1111111111111112,30.0,34.0,1.0,1.0,3.0,28.0,65.96,135.01892857142857,1.1071428571428572,31.0,35.0,65.96
295.0,1.0,3.0,28.0,65.96,135.01892857142857,1.1071428571428572,31.0,35.0,1.0,1.0,3.0,29.0,65.96,132.63758620689657,1.103448275862069,32.0,36.0,65.96
295.0,1.0,3.0,29.0,65.96,132.63758620689657,1.103448275862069,32.0,36.0,2.0,2.0,3.0,30.0,99.8,131.543,1.1,33.0,37.0,99.8
295.0,2.0,3.0,30.0,99.8,131.543,1.1,33.0,37.0,3.0,3.0,3.0,31.0,110.86,130.87580645161293,1.096774193548387,34.0,38.0,110.86
295.0,3.0,3.0,31.0,110.86,130.87580645161293,1.096774193548387,34.0,38.0,2.0,2.0,3.0,32.0,349.0,137.69218750000002,1.09375,35.0,39.0,349.0
295.0,2.0,3.0,32.0,349.0,137.69218750000002,1.09375,35.0,39.0,1.0,1.0,3.0,33.0,137.6,137.68939393939397,1.0909090909090908,36.0,40.0,137.6
295.0,1.0,3.0,33.0,137.6,137.68939393939397,1.0909090909090908,36.0,40.0,2.0,2.0,3.0,34.0,111.24,136.91147058823532,1.088235294117647,37.0,41.0,111.24
295.0,2.0,3.0,34.0,111.24,136.91147058823532,1.088235294117647,37.0,41.0,2.0,2.0,3.0,35.0,99.8,135.8511428571429,1.0857142857142856,38.0,42.0,99.8
295.0,2.0,3.0,35.0,99.8,135.8511428571429,1.0857142857142856,38.0,42.0,1.0,1.0,3.0,36.0,68.0,133.9663888888889,1.0833333333333333,39.0,43.0,68.0
295.0,1.0,3.0,36.0,68.0,133.9663888888889,1.0833333333333333,39.0,43.0,3.0,3.0,3.0,36.0,68.0,133.9663888888889,1.1111111111111112,40.0,43.0,0.0
295.0,3.0,3.0,36.0,68.0,133.9663888888889,1.1111111111111112,40.0,43.0,2.0,2.0,3.0,37.0,99.8,133.042972972973,1.1081081081081081,41.0,44.0,99.8
295.0,2.0,3.0,37.0,99.8,133.042972972973,1.1081081081081081,41.0,44.0,2.0,2.0,3.0,38.0,197.61,134.74210526315792,1.105263157894737,42.0,46.0,197.61
295.0,2.0,3.0,38.0,197.61,134.74210526315792,1.105263157894737,42.0,46.0,3.0,3.0,3.0,38.0,197.61,134.74210526315792,1.131578947368421,43.0,46.0,0.0
295.0,3.0,3.0,38.0,197.61,134.74210526315792,1.131578947368421,43.0,46.0,3.0,3.0,3.0,39.0,99.0,133.82564102564103,1.1282051282051282,44.0,47.0,99.0
295.0,3.0,3.0,39.0,99.0,133.82564102564103,1.1282051282051282,44.0,47.0,2.0,2.0,3.0,40.0,99.8,132.97500000000002,1.125,45.0,48.0,99.8
295.0,2.0,3.0,40.0,99.8,132.97500000000002,1.125,45.0,48.0,1.0,1.0,3.0,41.0,68.0,131.39024390243904,1.1219512195121952,46.0,49.0,68.0
295.0,1.0,3.0,41.0,68.0,131.39024390243904,1.1219512195121952,46.0,49.0,1.0,1.0,3.0,42.0,136.0,131.50000000000003,1.119047619047619,47.0,51.0,136.0
295.0,1.0,3.0,42.0,136.0,131.50000000000003,1.119047619047619,47.0,51.0,2.0,2.0,3.0,43.0,99.8,130.76279069767443,1.1162790697674418,48.0,52.0,99.8
295.0,2.0,3.0,43.0,99.8,130.76279069767443,1.1162790697674418,48.0,52.0,1.0,1.0,3.0,44.0,68.0,129.33636363636367,1.1136363636363635,49.0,53.0,68.0
295.0,1.0,3.0,44.0,68.0,129.33636363636367,1.1136363636363635,49.0,53.0,0.0,0.0,3.0,45.0,356.96,134.3946666666667,1.1111111111111112,50.0,54.0,356.96
295.0,0.0,3.0,45.0,356.96,134.3946666666667,1.1111111111111112,50.0,54.0,3.0,3.0,3.0,45.0,356.96,134.3946666666667,1.1333333333333333,51.0,54.0,0.0
295.0,3.0,3.0,45.0,356.96,134.3946666666667,1.1333333333333333,51.0,54.0,1.0,1.0,3.0,46.0,368.0,139.4730434782609,1.1304347826086956,52.0,55.0,368.0
295.0,1.0,3.0,46.0,368.0,139.4730434782609,1.1304347826086956,52.0,55.0,0.0,0.0,3.0,47.0,209.0,140.95234042553193,1.127659574468085,53.0,56.0,209.0
295.0,0.0,3.0,47.0,209.0,140.95234042553193,1.127659574468085,53.0,56.0,3.0,3.0,3.0,48.0,138.0,140.89083333333335,1.125,54.0,57.0,138.0
296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,118.56,118.56,1.0,1.0,1.0,118.56
298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,90.09,90.09,1.0,1.0,2.0,90.09
298.0,3.0,3.0,1.0,90.09,90.09,1.0,1.0,2.0,1.0,1.0,3.0,2.0,131.92,111.005,1.0,2.0,4.0,131.92
298.0,1.0,3.0,2.0,131.92,111.005,1.0,2.0,4.0,3.0,3.0,3.0,3.0,138.0,120.00333333333333,1.0,3.0,5.0,138.0
298.0,3.0,3.0,3.0,138.0,120.00333333333333,1.0,3.0,5.0,2.0,2.0,3.0,4.0,99.8,114.9525,1.0,4.0,6.0,99.8
298.0,2.0,3.0,4.0,99.8,114.9525,1.0,4.0,6.0,2.0,2.0,3.0,5.0,99.8,111.922,1.0,5.0,7.0,99.8
298.0,2.0,3.0,5.0,99.8,111.922,1.0,5.0,7.0,3.0,3.0,3.0,5.0,99.8,111.922,1.2,6.0,7.0,0.0
298.0,3.0,3.0,5.0,99.8,111.922,1.2,6.0,7.0,3.0,3.0,3.0,6.0,124.7,114.05166666666668,1.1666666666666667,7.0,8.0,124.7
298.0,3.0,3.0,6.0,124.7,114.05166666666668,1.1666666666666667,7.0,8.0,3.0,3.0,3.0,6.0,124.7,114.05166666666668,1.3333333333333333,8.0,8.0,0.0
298.0,3.0,3.0,6.0,124.7,114.05166666666668,1.3333333333333333,8.0,8.0,2.0,2.0,3.0,7.0,110.05,113.48,1.2857142857142858,9.0,10.0,110.05
298.0,2.0,3.0,7.0,110.05,113.48,1.2857142857142858,9.0,10.0,2.0,2.0,3.0,8.0,56.81,106.39625000000001,1.25,10.0,11.0,56.81
298.0,2.0,3.0,8.0,56.81,106.39625000000001,1.25,10.0,11.0,3.0,3.0,3.0,9.0,173.32,113.83222222222223,1.2222222222222223,11.0,13.0,173.32
298.0,3.0,3.0,9.0,173.32,113.83222222222223,1.2222222222222223,11.0,13.0,1.0,1.0,3.0,10.0,68.0,109.249,1.2,12.0,14.0,68.0
298.0,1.0,3.0,10.0,68.0,109.249,1.2,12.0,14.0,2.0,2.0,3.0,11.0,99.8,108.39,1.1818181818181819,13.0,15.0,99.8
298.0,2.0,3.0,11.0,99.8,108.39,1.1818181818181819,13.0,15.0,2.0,2.0,3.0,12.0,99.8,107.67416666666666,1.1666666666666667,14.0,16.0,99.8
298.0,2.0,3.0,12.0,99.8,107.67416666666666,1.1666666666666667,14.0,16.0,2.0,2.0,3.0,13.0,99.0,107.00692307692307,1.1538461538461537,15.0,17.0,99.0
298.0,2.0,3.0,13.0,99.0,107.00692307692307,1.1538461538461537,15.0,17.0,2.0,2.0,3.0,14.0,57.57,103.47571428571428,1.1428571428571428,16.0,18.0,57.57
298.0,2.0,3.0,14.0,57.57,103.47571428571428,1.1428571428571428,16.0,18.0,2.0,2.0,3.0,15.0,56.79,100.36333333333332,1.1333333333333333,17.0,19.0,56.79
298.0,2.0,3.0,15.0,56.79,100.36333333333332,1.1333333333333333,17.0,19.0,0.0,0.0,3.0,16.0,368.0,117.09062499999999,1.125,18.0,20.0,368.0
298.0,0.0,3.0,16.0,368.0,117.09062499999999,1.125,18.0,20.0,1.0,1.0,3.0,17.0,68.0,114.20294117647057,1.1176470588235294,19.0,21.0,68.0
300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,231.83,231.83,1.0,1.0,1.0,231.83
300.0,2.0,2.0,1.0,231.83,231.83,1.0,1.0,1.0,2.0,2.0,2.0,2.0,167.54,199.685,1.0,2.0,2.0,167.54
300.0,2.0,2.0,2.0,167.54,199.685,1.0,2.0,2.0,3.0,3.0,3.0,3.0,138.0,179.12333333333333,1.0,3.0,3.0,138.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,120.51,120.51,1.0,1.0,1.0,120.51
301.0,3.0,3.0,1.0,120.51,120.51,1.0,1.0,1.0,1.0,1.0,3.0,2.0,68.0,94.255,1.0,2.0,2.0,68.0
301.0,1.0,3.0,2.0,68.0,94.255,1.0,2.0,2.0,1.0,1.0,3.0,3.0,68.0,85.50333333333333,1.0,3.0,3.0,68.0
301.0,1.0,3.0,3.0,68.0,85.50333333333333,1.0,3.0,3.0,3.0,3.0,3.0,4.0,221.99,119.625,1.0,4.0,5.0,221.99
301.0,3.0,3.0,4.0,221.99,119.625,1.0,4.0,5.0,3.0,3.0,3.0,5.0,221.87,140.074,1.0,5.0,7.0,221.87
301.0,3.0,3.0,5.0,221.87,140.074,1.0,5.0,7.0,2.0,2.0,3.0,6.0,57.16,126.255,1.0,6.0,8.0,57.16
301.0,2.0,3.0,6.0,57.16,126.255,1.0,6.0,8.0,3.0,3.0,3.0,7.0,113.79,124.4742857142857,1.0,7.0,9.0,113.79
301.0,3.0,3.0,7.0,113.79,124.4742857142857,1.0,7.0,9.0,2.0,2.0,3.0,8.0,96.81,121.01624999999999,1.0,8.0,10.0,96.81
301.0,2.0,3.0,8.0,96.81,121.01624999999999,1.0,8.0,10.0,2.0,2.0,3.0,9.0,238.04,134.01888888888888,1.0,9.0,11.0,238.04
301.0,2.0,3.0,9.0,238.04,134.01888888888888,1.0,9.0,11.0,1.0,1.0,3.0,10.0,311.4,151.75699999999998,1.0,10.0,12.0,311.4
301.0,1.0,3.0,10.0,311.4,151.75699999999998,1.0,10.0,12.0,1.0,1.0,3.0,11.0,348.0,169.5972727272727,1.0,11.0,13.0,348.0
301.0,1.0,3.0,11.0,348.0,169.5972727272727,1.0,11.0,13.0,1.0,1.0,3.0,12.0,368.0,186.1308333333333,1.0,12.0,14.0,368.0
301.0,1.0,3.0,12.0,368.0,186.1308333333333,1.0,12.0,14.0,0.0,0.0,3.0,13.0,368.0,200.1207692307692,1.0,13.0,15.0,368.0
301.0,0.0,3.0,13.0,368.0,200.1207692307692,1.0,13.0,15.0,2.0,2.0,3.0,14.0,96.81,192.74142857142854,1.0,14.0,16.0,96.81
301.0,2.0,3.0,14.0,96.81,192.74142857142854,1.0,14.0,16.0,1.0,1.0,3.0,15.0,68.0,184.4253333333333,1.0,15.0,17.0,68.0
301.0,1.0,3.0,15.0,68.0,184.4253333333333,1.0,15.0,17.0,3.0,3.0,3.0,16.0,138.0,181.52374999999998,1.0,16.0,18.0,138.0
301.0,3.0,3.0,16.0,138.0,181.52374999999998,1.0,16.0,18.0,0.0,0.0,3.0,17.0,209.0,183.14,1.0,17.0,19.0,209.0
301.0,0.0,3.0,17.0,209.0,183.14,1.0,17.0,19.0,1.0,1.0,3.0,18.0,208.0,184.52111111111108,1.0,18.0,20.0,208.0
302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,55.02,55.02,1.0,1.0,1.0,55.02
302.0,2.0,2.0,1.0,55.02,55.02,1.0,1.0,1.0,2.0,2.0,2.0,2.0,81.19,68.105,1.0,2.0,2.0,81.19
302.0,2.0,2.0,2.0,81.19,68.105,1.0,2.0,2.0,3.0,3.0,3.0,3.0,50.14,62.116666666666674,1.0,3.0,3.0,50.14
302.0,3.0,3.0,3.0,50.14,62.116666666666674,1.0,3.0,3.0,1.0,1.0,3.0,4.0,136.0,80.5875,1.0,4.0,5.0,136.0
302.0,1.0,3.0,4.0,136.0,80.5875,1.0,4.0,5.0,2.0,2.0,3.0,5.0,99.8,84.43,1.0,5.0,6.0,99.8
303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.0,209.0,1.0,1.0,1.0,209.0
303.0,0.0,0.0,1.0,209.0,209.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,68.0,138.5,1.0,2.0,2.0,68.0
303.0,1.0,1.0,2.0,68.0,138.5,1.0,2.0,2.0,2.0,2.0,2.0,3.0,86.85,121.28333333333335,1.0,3.0,3.0,86.85
303.0,2.0,2.0,3.0,86.85,121.28333333333335,1.0,3.0,3.0,2.0,2.0,2.0,4.0,86.85,112.67500000000001,1.0,4.0,4.0,86.85
303.0,2.0,2.0,4.0,86.85,112.67500000000001,1.0,4.0,4.0,1.0,1.0,2.0,5.0,338.0,157.74,1.0,5.0,5.0,338.0
303.0,1.0,2.0,5.0,338.0,157.74,1.0,5.0,5.0,1.0,1.0,2.0,6.0,65.96,142.44333333333336,1.0,6.0,6.0,65.96
303.0,1.0,2.0,6.0,65.96,142.44333333333336,1.0,6.0,6.0,3.0,3.0,3.0,6.0,65.96,142.44333333333336,1.1666666666666667,7.0,6.0,0.0
303.0,3.0,3.0,6.0,65.96,142.44333333333336,1.1666666666666667,7.0,6.0,2.0,2.0,3.0,7.0,276.0,161.52285714285716,1.1428571428571428,8.0,8.0,276.0
303.0,2.0,3.0,7.0,276.0,161.52285714285716,1.1428571428571428,8.0,8.0,1.0,1.0,3.0,8.0,16.4,143.38250000000002,1.125,9.0,9.0,16.4
303.0,1.0,3.0,8.0,16.4,143.38250000000002,1.125,9.0,9.0,1.0,1.0,3.0,9.0,68.0,135.0066666666667,1.1111111111111112,10.0,10.0,68.0
303.0,1.0,3.0,9.0,68.0,135.0066666666667,1.1111111111111112,10.0,10.0,1.0,1.0,3.0,10.0,13.67,122.87300000000002,1.1,11.0,11.0,13.67
303.0,1.0,3.0,10.0,13.67,122.87300000000002,1.1,11.0,11.0,1.0,1.0,3.0,11.0,27.17,114.1727272727273,1.0909090909090908,12.0,13.0,27.17
303.0,1.0,3.0,11.0,27.17,114.1727272727273,1.0909090909090908,12.0,13.0,0.0,0.0,3.0,12.0,209.0,122.07500000000003,1.0833333333333333,13.0,14.0,209.0
303.0,0.0,3.0,12.0,209.0,122.07500000000003,1.0833333333333333,13.0,14.0,0.0,0.0,3.0,13.0,368.0,140.99230769230772,1.0769230769230769,14.0,15.0,368.0
305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,99.8
306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,208.0,208.0,1.0,1.0,1.0,208.0
